Generated by ZY code

375 atoms
2 atom types
250 bonds
1 bond types
125 angles
1 angle types
0 dihedrals
0 dihedral types
0 impropers
0 improper types

0.0000000000000000 38.9602330554719742 xlo xhi
0.0000000000000000 38.9602330554719742 ylo yhi
0.0000000000000000 38.9602330554719742 zlo zhi

Masses

1 57.116
2 98.189

Atoms # full

111 37 1 0.000000 13.611005 9.997412 7.416869
112 38 1 0.000000 5.359325 23.900231 37.634135
113 38 2 0.000000 7.479104 26.766117 32.228332
114 38 1 0.000000 9.822611 29.640010 27.029361
115 39 1 0.000000 23.507101 27.682917 14.982002
116 39 2 0.000000 21.081890 33.536687 12.385819
117 39 1 0.000000 18.137917 38.709527 10.390701
118 40 1 0.000000 4.462147 18.607205 16.322149
119 40 2 0.000000 0.522621 18.685603 12.110557
120 40 1 0.000000 34.098914 19.232157 13.668372
121 41 1 0.000000 11.975576 35.297670 22.329515
122 41 2 0.000000 9.240322 30.812188 18.680235
123 41 1 0.000000 13.145959 29.552323 16.891365
124 42 1 0.000000 0.318959 38.853786 4.437387
125 42 2 0.000000 3.505444 2.578674 38.734444
126 42 1 0.000000 5.370350 2.561424 32.231274
127 43 1 0.000000 8.037137 18.252300 11.149739
128 43 2 0.000000 5.625267 20.328551 6.433774
129 43 1 0.000000 6.101578 25.929875 4.717186
130 44 1 0.000000 0.198187 13.336805 9.709330
131 44 2 0.000000 3.374926 11.343520 4.944490
132 44 1 0.000000 7.806687 8.007438 4.943930
133 45 1 0.000000 25.487205 8.144637 23.643570
134 45 2 0.000000 22.590602 13.627733 23.768284
135 45 1 0.000000 26.339146 18.109263 21.855120
136 46 1 0.000000 14.274229 10.379580 29.848297
137 46 2 0.000000 9.811771 13.924861 27.096248
138 46 1 0.000000 7.054974 16.796996 22.135073
139 47 1 0.000000 35.840655 31.441197 4.069176
140 47 2 0.000000 31.921861 29.452193 38.694074
141 47 1 0.000000 28.056525 29.634219 32.987785
142 48 1 0.000000 24.824983 15.581678 31.573594
143 48 2 0.000000 20.953457 18.491231 27.536526
144 48 1 0.000000 18.252779 17.902526 22.581603
145 49 1 0.000000 21.453053 13.505253 2.786802
146 49 2 0.000000 25.254222 15.885882 37.455928
147 49 1 0.000000 25.019222 20.078499 33.511247
148 50 1 0.000000 9.148152 22.145342 19.341320
149 50 2 0.000000 15.018951 24.660642 18.544707
150 50 1 0.000000 19.402213 25.543302 15.200679
151 51 1 0.000000 22.881659 36.908479 31.561667
152 51 2 0.000000 23.380853 31.491369 28.550433
153 51 1 0.000000 19.551963 26.677327 27.363408
154 52 1 0.000000 15.915504 3.188721 0.284536
155 52 2 0.000000 15.359356 9.207552 37.632102
156 52 1 0.000000 12.689357 14.852086 38.918340
157 53 1 0.000000 2.330144 22.649686 13.839562
158 53 2 0.000000 7.232860 23.007341 9.643275
159 53 1 0.000000 10.640497 26.606414 7.261564
160 54 1 0.000000 25.338405 25.072401 36.707444
161 54 2 0.000000 22.884094 25.272662 30.728257
162 54 1 0.000000 23.568661 22.376413 24.655553
163 55 1 0.000000 30.109328 16.593060 24.453427
164 55 2 0.000000 27.086767 19.091274 28.460046
165 55 1 0.000000 31.322338 20.912766 31.885951
166 56 1 0.000000 35.311275 5.077201 35.145981
167 56 2 0.000000 32.844993 38.639912 35.126035
168 56 1 0.000000 30.602917 34.600846 0.674805
169 57 1 0.000000 9.858435 26.714880 22.096635
170 57 2 0.000000 15.150814 30.787592 21.926771
171 57 1 0.000000 17.621539 32.938203 17.900887
172 58 1 0.000000 28.645652 32.432517 24.507664
173 58 2 0.000000 30.820517 35.277436 19.327737
174 58 1 0.000000 31.588773 1.737659 16.843568
175 59 1 0.000000 20.917098 5.597000 23.821883
176 59 2 0.000000 22.257692 0.615742 25.790689
177 59 1 0.000000 26.770994 36.478811 28.135279
178 60 1 0.000000 4.718078 12.068655 14.093125
179 60 2 0.000000 0.631187 8.590807 10.384123
180 60 1 0.000000 36.389245 9.448704 4.417444
181 61 1 0.000000 22.253424 32.924174 18.186575
182 61 2 0.000000 19.684946 28.394147 21.128287
183 61 1 0.000000 18.679763 23.745159 23.286305
184 62 1 0.000000 11.138247 12.495973 23.314753
185 62 2 0.000000 5.590860 11.438240 19.433447
186 62 1 0.000000 0.706311 9.328207 20.991243
187 63 1 0.000000 29.780900 20.554889 9.926739
188 63 2 0.000000 36.087899 18.052062 8.159507
189 63 1 0.000000 2.695582 16.263438 5.094685
190 64 1 0.000000 12.679795 17.309646 27.292822
191 64 2 0.000000 17.767737 13.904008 27.426266
192 64 1 0.000000 22.720975 11.108542 30.668544
193 65 1 0.000000 18.220679 32.156496 36.831918
194 65 2 0.000000 15.065824 28.131944 34.615189
195 65 1 0.000000 16.010881 21.814485 35.685985
196 66 1 0.000000 30.963240 5.348980 32.324862
197 66 2 0.000000 25.127081 6.497308 34.755451
198 66 1 0.000000 20.793078 9.696821 37.435850
199 67 1 0.000000 2.940089 0.564310 19.997371
200 67 2 0.000000 6.757561 36.089437 15.358197
201 67 1 0.000000 11.173744 31.870064 12.013867
202 68 1 0.000000 8.425087 27.029849 12.216487
203 68 2 0.000000 3.946420 29.147488 15.003295
204 68 1 0.000000 38.168520 30.805947 18.733692
205 69 1 0.000000 18.309187 21.740198 31.297454
206 69 2 0.000000 16.551520 16.432516 31.474672
207 69 1 0.000000 17.837211 10.880773 33.395241
208 70 1 0.000000 35.205923 36.025054 17.073988
209 70 2 0.000000 35.224831 1.878226 19.854989
210 70 1 0.000000 34.576938 6.295063 22.930233
211 71 1 0.000000 27.613653 31.069097 1.322946
212 71 2 0.000000 27.477318 34.753413 34.728811
213 71 1 0.000000 27.008986 1.444891 32.362056
214 72 1 0.000000 15.706622 20.686127 25.749740
215 72 2 0.000000 12.762751 18.362022 22.257356
216 72 1 0.000000 10.299859 15.014953 18.373873
217 73 1 0.000000 25.715884 15.946662 9.640313
218 73 2 0.000000 31.107419 17.115590 5.718468
219 73 1 0.000000 34.814948 20.786718 1.355278
220 74 1 0.000000 27.081304 10.377131 33.702918
221 74 2 0.000000 22.139463 13.705314 34.852481
222 74 1 0.000000 18.024781 15.918599 37.512338
223 75 1 0.000000 30.022024 13.917569 17.404640
224 75 2 0.000000 29.329204 19.700213 17.484250
225 75 1 0.000000 27.409327 23.538377 20.633624
226 76 1 0.000000 37.052209 22.568719 24.568530
227 76 2 0.000000 2.627662 26.310915 21.681375
228 76 1 0.000000 6.756876 25.234498 17.311854
229 77 1 0.000000 20.271912 32.719647 6.930335
230 77 2 0.000000 22.371201 37.897089 4.194818
231 77 1 0.000000 20.737736 3.609255 0.909009
232 78 1 0.000000 37.357307 20.097124 30.123585
233 78 2 0.000000 38.410066 13.407700 31.238752
234 78 1 0.000000 0.214543 8.382507 34.816769
235 79 1 0.000000 25.817914 8.372448 14.521653
236 79 2 0.000000 22.637280 6.398838 8.750282
237 79 1 0.000000 23.236630 7.663843 3.219419
238 80 1 0.000000 36.619848 37.196773 9.938214
239 80 2 0.000000 34.389159 2.321567 5.704449
240 80 1 0.000000 36.223236 5.889247 1.429798
241 81 1 0.000000 14.744978 27.807503 0.840213
242 81 2 0.000000 18.782851 24.086070 0.838663
243 81 1 0.000000 24.153811 20.961398 0.922779
244 82 1 0.000000 32.242521 35.333365 8.738647
245 82 2 0.000000 32.930196 37.334054 2.887973
246 82 1 0.000000 30.916519 3.221840 37.868991
247 83 1 0.000000 12.653449 6.004418 2.558825
248 83 2 0.000000 15.325057 12.245458 3.646984
249 83 1 0.000000 14.541038 18.047884 2.710291
250 84 1 0.000000 31.066029 24.808034 1.157705
251 84 2 0.000000 36.872618 25.223138 1.635795
252 84 1 0.000000 38.464244 23.231139 36.034071
253 85 1 0.000000 33.531135 11.045824 17.349079
254 85 2 0.000000 35.405024 12.448564 21.317444
255 85 1 0.000000 1.734465 15.629542 20.697177
256 86 1 0.000000 1.880165 4.986568 30.578544
257 86 2 0.000000 5.843310 9.943893 30.808634
258 86 1 0.000000 11.392622 10.313864 33.351405
259 87 1 0.000000 37.649226 18.929079 17.682171
260 87 2 0.000000 37.964159 13.342227 15.684640
261 87 1 0.000000 37.474665 8.095088 16.704291
262 88 1 0.000000 24.340393 30.566980 6.671323
263 88 2 0.000000 25.625306 32.276877 12.538940
264 88 1 0.000000 26.375903 31.201098 17.544931
265 89 1 0.000000 5.773865 11.056113 9.257192
266 89 2 0.000000 9.669050 6.249220 10.996564
267 89 1 0.000000 14.907189 3.263182 13.833620
268 90 1 0.000000 27.559258 0.006820 23.986848
269 90 2 0.000000 26.793779 5.401528 27.413421
270 90 1 0.000000 25.619738 12.063698 27.761888
271 91 1 0.000000 26.076674 38.923279 37.274554
272 91 2 0.000000 27.612079 36.477301 3.677198
273 91 1 0.000000 30.303269 31.746394 6.332925
274 92 1 0.000000 22.358504 32.508415 23.365696
275 92 2 0.000000 25.801058 35.401753 20.098832
276 92 1 0.000000 25.524774 2.088720 20.061915
277 93 1 0.000000 38.515792 3.498534 8.697161
278 93 2 0.000000 35.651590 4.351203 12.612776
279 93 1 0.000000 34.780625 9.732338 11.796085
280 94 1 0.000000 30.097945 19.855769 37.498097
281 94 2 0.000000 33.647982 16.923219 34.634059
282 94 1 0.000000 30.788628 14.915333 30.389917
283 95 1 0.000000 32.288120 0.910510 12.299481
284 95 2 0.000000 31.911171 6.290915 8.713969
285 95 1 0.000000 28.946246 11.222181 9.063997
286 96 1 0.000000 26.344521 26.993879 11.544240
287 96 2 0.000000 29.378346 27.256670 17.023534
288 96 1 0.000000 33.434131 27.509544 20.438432
289 97 1 0.000000 13.897735 25.004417 9.908914
290 97 2 0.000000 13.362497 18.654918 11.533225
291 97 1 0.000000 14.196030 13.463592 15.432136
292 98 1 0.000000 32.321948 14.138344 11.954791
293 98 2 0.000000 27.266719 17.050030 13.486737
294 98 1 0.000000 23.996651 22.230559 13.404702
295 99 1 0.000000 22.765189 11.877556 12.227323
296 99 2 0.000000 24.248221 11.662758 6.389085
297 99 1 0.000000 30.073017 12.338506 4.062276
298 100 1 0.000000 3.017139 0.630639 26.331792
299 100 2 0.000000 38.713337 4.948158 26.357384
300 100 1 0.000000 3.658843 9.081777 24.879342
301 101 1 0.000000 16.935096 37.455689 38.640976
302 101 2 0.000000 16.551721 34.741765 4.872724
303 101 1 0.000000 16.236662 33.352660 11.407117
304 102 1 0.000000 13.327866 24.571956 25.290125
305 102 2 0.000000 8.191231 23.019356 29.001081
306 102 1 0.000000 3.206277 21.419883 32.721737
307 103 1 0.000000 17.537611 10.639361 21.531658
308 103 2 0.000000 16.604656 7.489307 17.546402
309 103 1 0.000000 13.593914 9.490068 12.562224
310 104 1 0.000000 12.382740 33.556580 26.835317
311 104 2 0.000000 10.237970 31.998773 32.088134
312 104 1 0.000000 10.275901 27.282185 36.390691
313 105 1 0.000000 16.622180 34.829210 30.368913
314 105 2 0.000000 18.125934 1.163470 28.788660
315 105 1 0.000000 18.564974 7.058809 28.175905
316 106 1 0.000000 19.169548 28.400977 1.366665
317 106 2 0.000000 21.164291 24.698337 5.135211
318 106 1 0.000000 22.856973 20.050640 8.489578
319 107 1 0.000000 27.634948 11.046869 20.525727
320 107 2 0.000000 24.625430 16.024121 18.287818
321 107 1 0.000000 20.348517 20.696729 18.574612
322 108 1 0.000000 14.129756 8.693902 25.755023
323 108 2 0.000000 11.026225 3.392182 26.349918
324 108 1 0.000000 8.470227 36.636565 24.957488
325 109 1 0.000000 10.890014 5.035216 35.802270
326 109 2 0.000000 5.734554 7.947623 35.413177
327 109 1 0.000000 3.263360 13.729695 37.328890
328 110 1 0.000000 10.456638 26.766583 2.360896
329 110 2 0.000000 10.792999 22.064711 38.755836
330 110 1 0.000000 7.796997 19.735756 34.211135
331 111 1 0.000000 26.871951 7.641972 6.683492
332 111 2 0.000000 31.220513 7.887153 2.092402
333 111 1 0.000000 30.807212 12.051868 36.635816
334 112 1 0.000000 6.624168 5.233597 27.255111
335 112 2 0.000000 11.739189 6.009516 30.780268
336 112 1 0.000000 15.960763 2.297250 33.368873
337 113 1 0.000000 9.080260 7.621746 23.526080
338 113 2 0.000000 13.102935 4.328092 19.882042
339 113 1 0.000000 14.625040 37.265176 18.496342
340 114 1 0.000000 10.125628 13.888771 11.611667
341 114 2 0.000000 9.118084 14.310266 5.482746
342 114 1 0.000000 9.465498 10.612739 0.545964
343 115 1 0.000000 5.681121 21.857729 24.094692
344 115 2 0.000000 7.611766 17.481632 29.241467
345 115 1 0.000000 8.333331 14.329401 35.289093
346 116 1 0.000000 1.467478 34.955263 20.544031
347 116 2 0.000000 4.937441 31.000912 21.869972
348 116 1 0.000000 5.605585 26.715344 26.129870
349 117 1 0.000000 25.991669 16.896304 3.617757
350 117 2 0.000000 31.623491 15.028916 0.793693
351 117 1 0.000000 35.784435 12.533352 35.901616
352 118 1 0.000000 5.029827 30.530943 30.026928
353 118 2 0.000000 0.454000 30.425075 25.526183
354 118 1 0.000000 35.256045 33.312637 22.512837
355 119 1 0.000000 1.946198 27.546113 33.586970
356 119 2 0.000000 2.390644 33.685348 34.538873
357 119 1 0.000000 2.556085 36.797866 0.145229
358 120 1 0.000000 9.778439 36.190156 9.816135
359 120 2 0.000000 12.362842 38.354213 4.991405
360 120 1 0.000000 11.833696 0.266061 37.489666
361 121 1 0.000000 1.643561 33.094940 6.949899
362 121 2 0.000000 6.009364 32.284583 2.096487
363 121 1 0.000000 6.884968 33.248468 35.989158
364 122 1 0.000000 25.322993 1.031391 7.665557
365 122 2 0.000000 26.728138 36.700712 10.793327
366 122 1 0.000000 27.593573 2.137221 14.698731
367 123 1 0.000000 3.330521 1.514394 12.127428
368 123 2 0.000000 6.930867 7.042386 14.344006
369 123 1 0.000000 11.308812 10.295739 17.789133
370 124 1 0.000000 21.925838 2.444810 10.979536
371 124 2 0.000000 21.125132 3.271764 17.027903
372 124 1 0.000000 16.706488 2.829328 22.464451
373 125 1 0.000000 10.969458 0.234202 31.410849
374 125 2 0.000000 14.857370 37.337131 26.681582
375 125 1 0.000000 19.137878 37.358260 21.270887

Bonds

1 1 1 2
2 1 2 3
2 1 4 5
3 1 5 6
3 1 7 8
4 1 8 9
4 1 10 11
5 1 11 12
5 1 13 14
6 1 14 15
6 1 16 17
7 1 17 18
7 1 19 20
8 1 20 21
8 1 22 23
9 1 23 24
9 1 25 26
10 1 26 27
10 1 28 29
11 1 29 30
11 1 31 32
12 1 32 33
12 1 34 35
13 1 35 36
13 1 37 38
14 1 38 39
14 1 40 41
15 1 41 42
15 1 43 44
16 1 44 45
16 1 46 47
17 1 47 48
17 1 49 50
18 1 50 51
18 1 52 53
19 1 53 54
19 1 55 56
20 1 56 57
20 1 58 59
21 1 59 60
21 1 61 62
22 1 62 63
22 1 64 65
23 1 65 66
23 1 67 68
24 1 68 69
24 1 70 71
25 1 71 72
25 1 73 74
26 1 74 75
26 1 76 77
27 1 77 78
27 1 79 80
28 1 80 81
28 1 82 83
29 1 83 84
29 1 85 86
30 1 86 87
30 1 88 89
31 1 89 90
31 1 91 92
32 1 92 93
32 1 94 95
33 1 95 96
33 1 97 98
34 1 98 99
34 1 100 101
35 1 101 102
35 1 103 104
36 1 104 105
36 1 106 107
37 1 107 108
37 1 109 110
38 1 110 111
38 1 112 113
39 1 113 114
39 1 115 116
40 1 116 117
40 1 118 119
41 1 119 120
41 1 121 122
42 1 122 123
42 1 124 125
43 1 125 126
43 1 127 128
44 1 128 129
44 1 130 131
45 1 131 132
45 1 133 134
46 1 134 135
46 1 136 137
47 1 137 138
47 1 139 140
48 1 140 141
48 1 142 143
49 1 143 144
49 1 145 146
50 1 146 147
50 1 148 149
51 1 149 150
51 1 151 152
52 1 152 153
52 1 154 155
53 1 155 156
53 1 157 158
54 1 158 159
54 1 160 161
55 1 161 162
55 1 163 164
56 1 164 165
56 1 166 167
57 1 167 168
57 1 169 170
58 1 170 171
58 1 172 173
59 1 173 174
59 1 175 176
60 1 176 177
60 1 178 179
61 1 179 180
61 1 181 182
62 1 182 183
62 1 184 185
63 1 185 186
63 1 187 188
64 1 188 189
64 1 190 191
65 1 191 192
65 1 193 194
66 1 194 195
66 1 196 197
67 1 197 198
67 1 199 200
68 1 200 201
68 1 202 203
69 1 203 204
69 1 205 206
70 1 206 207
70 1 208 209
71 1 209 210
71 1 211 212
72 1 212 213
72 1 214 215
73 1 215 216
73 1 217 218
74 1 218 219
74 1 220 221
75 1 221 222
75 1 223 224
76 1 224 225
76 1 226 227
77 1 227 228
77 1 229 230
78 1 230 231
78 1 232 233
79 1 233 234
79 1 235 236
80 1 236 237
80 1 238 239
81 1 239 240
81 1 241 242
82 1 242 243
82 1 244 245
83 1 245 246
83 1 247 248
84 1 248 249
84 1 250 251
85 1 251 252
85 1 253 254
86 1 254 255
86 1 256 257
87 1 257 258
87 1 259 260
88 1 260 261
88 1 262 263
89 1 263 264
89 1 265 266
90 1 266 267
90 1 268 269
91 1 269 270
91 1 271 272
92 1 272 273
92 1 274 275
93 1 275 276
93 1 277 278
94 1 278 279
94 1 280 281
95 1 281 282
95 1 283 284
96 1 284 285
96 1 286 287
97 1 287 288
97 1 289 290
98 1 290 291
98 1 292 293
99 1 293 294
99 1 295 296
100 1 296 297
100 1 298 299
101 1 299 300
101 1 301 302
102 1 302 303
102 1 304 305
103 1 305 306
103 1 307 308
104 1 308 309
104 1 310 311
105 1 311 312
105 1 313 314
106 1 314 315
106 1 316 317
107 1 317 318
107 1 319 320
108 1 320 321
108 1 322 323
109 1 323 324
109 1 325 326
110 1 326 327
110 1 328 329
111 1 329 330
111 1 331 332
112 1 332 333
112 1 334 335
113 1 335 336
113 1 337 338
114 1 338 339
114 1 340 341
115 1 341 342
115 1 343 344
116 1 344 345
116 1 346 347
117 1 347 348
117 1 349 350
118 1 350 351
118 1 352 353
119 1 353 354
119 1 355 356
120 1 356 357
120 1 358 359
121 1 359 360
121 1 361 362
122 1 362 363
122 1 364 365
123 1 365 366
123 1 367 368
124 1 368 369
124 1 370 371
125 1 371 372
125 1 373 374
126 1 374 375

Angles

1 1 1 2 3
2 1 4 5 6
3 1 7 8 9
4 1 10 11 12
5 1 13 14 15
6 1 16 17 18
7 1 19 20 21
8 1 22 23 24
9 1 25 26 27
10 1 28 29 30
11 1 31 32 33
12 1 34 35 36
13 1 37 38 39
14 1 40 41 42
15 1 43 44 45
16 1 46 47 48
17 1 49 50 51
18 1 52 53 54
19 1 55 56 57
20 1 58 59 60
21 1 61 62 63
22 1 64 65 66
23 1 67 68 69
24 1 70 71 72
25 1 73 74 75
26 1 76 77 78
27 1 79 80 81
28 1 82 83 84
29 1 85 86 87
30 1 88 89 90
31 1 91 92 93
32 1 94 95 96
33 1 97 98 99
34 1 100 101 102
35 1 103 104 105
36 1 106 107 108
37 1 109 110 111
38 1 112 113 114
39 1 115 116 117
40 1 118 119 120
41 1 121 122 123
42 1 124 125 126
43 1 127 128 129
44 1 130 131 132
45 1 133 134 135
46 1 136 137 138
47 1 139 140 141
48 1 142 143 144
49 1 145 146 147
50 1 148 149 150
51 1 151 152 153
52 1 154 155 156
53 1 157 158 159
54 1 160 161 162
55 1 163 164 165
56 1 166 167 168
57 1 169 170 171
58 1 172 173 174
59 1 175 176 177
60 1 178 179 180
61 1 181 182 183
62 1 184 185 186
63 1 187 188 189
64 1 190 191 192
65 1 193 194 195
66 1 196 197 198
67 1 199 200 201
68 1 202 203 204
69 1 205 206 207
70 1 208 209 210
71 1 211 212 213
72 1 214 215 216
73 1 217 218 219
74 1 220 221 222
75 1 223 224 225
76 1 226 227 228
77 1 229 230 231
78 1 232 233 234
79 1 235 236 237
80 1 238 239 240
81 1 241 242 243
82 1 244 245 246
83 1 247 248 249
84 1 250 251 252
85 1 253 254 255
86 1 256 257 258
87 1 259 260 261
88 1 262 263 264
89 1 265 266 267
90 1 268 269 270
91 1 271 272 273
92 1 274 275 276
93 1 277 278 279
94 1 280 281 282
95 1 283 284 285
96 1 286 287 288
97 1 289 290 291
98 1 292 293 294
99 1 295 296 297
100 1 298 299 300
101 1 301 302 303
102 1 304 305 306
103 1 307 308 309
104 1 310 311 312
105 1 313 314 315
106 1 316 317 318
107 1 319 320 321
108 1 322 323 324
109 1 325 326 327
110 1 328 329 330
111 1 331 332 333
112 1 334 335 336
113 1 337 338 339
114 1 340 341 342
115 1 343 344 345
116 1 346 347 348
117 1 349 350 351
118 1 352 353 354
119 1 355 356 357
120 1 358 359 360
121 1 361 362 363
122 1 364 365 366
123 1 367 368 369
124 1 370 371 372
125 1 373 374 375

